"seed","beta","target","nearest","success","updates"
44,0.42813323987193935,1364,2799,false,10
44,0.42813323987193935,6297,2799,false,10
44,0.42813323987193935,8475,2799,false,10
44,0.42813323987193935,6624,2799,false,10
44,0.42813323987193935,4956,2799,false,10
44,0.42813323987193935,957,2799,false,10
44,0.42813323987193935,4621,2799,false,10
44,0.42813323987193935,6862,2799,false,6
44,0.42813323987193935,3541,2799,false,9
44,0.42813323987193935,333,2799,false,10
44,0.42813323987193935,175,2799,false,9
44,0.42813323987193935,7718,2799,false,10
44,0.42813323987193935,9862,2799,false,10
44,0.6158482110660264,8018,2799,false,10
44,0.6158482110660264,1757,2799,false,9
44,0.6158482110660264,1742,2799,false,9
44,0.6158482110660264,8199,2799,false,9
44,0.6158482110660264,9815,2799,false,10
44,0.6158482110660264,7907,2799,false,10
44,0.6158482110660264,7248,2799,false,10
44,0.6158482110660264,1504,2799,false,10
44,0.6158482110660264,5393,2799,false,10
44,0.6158482110660264,9477,2799,false,10
44,0.6158482110660264,1052,2799,false,10
44,0.6158482110660264,7092,2799,false,9
44,0.6158482110660264,1393,2799,false,9
44,0.6158482110660264,1738,2799,false,8
44,0.6158482110660264,9073,2799,false,10
44,0.6158482110660264,9036,2799,false,10
44,0.6158482110660264,2396,2799,false,10
44,0.6158482110660264,5323,2799,false,10
44,0.6158482110660264,8218,2799,false,10
44,0.6158482110660264,7019,2799,false,9
44,0.6158482110660264,9885,2799,false,10
44,0.6158482110660264,7445,2799,false,10
44,0.6158482110660264,2336,2799,false,8
44,0.6158482110660264,7353,2799,false,10
44,0.6158482110660264,4001,2799,false,9
44,0.6158482110660264,9054,2799,false,10
44,0.6158482110660264,7823,2799,false,10
44,0.6158482110660264,3895,2799,false,10
44,0.6158482110660264,9658,2799,false,9
44,0.6158482110660264,6220,2799,false,10
44,0.6158482110660264,506,2799,false,10
44,0.6158482110660264,188,2799,false,10
44,0.6158482110660264,401,2799,false,10
44,0.6158482110660264,1163,2799,false,10
44,0.6158482110660264,7859,2799,false,10
44,0.6158482110660264,1122,2799,false,9
44,0.6158482110660264,8009,2799,false,8
44,0.6158482110660264,1592,2799,false,10
44,0.6158482110660264,6501,2799,false,10
44,0.6158482110660264,9600,2799,false,10
44,0.6158482110660264,3500,2799,false,9
44,0.6158482110660264,2946,2799,false,10
44,0.6158482110660264,7093,2799,false,10
44,0.6158482110660264,778,2799,false,10
44,0.6158482110660264,5433,2799,false,10
44,0.6158482110660264,1307,2799,false,10
44,0.6158482110660264,7894,2799,false,9
44,0.6158482110660264,7692,2799,false,10
44,0.6158482110660264,2777,2799,false,10
44,0.6158482110660264,7743,2799,false,10
44,0.6158482110660264,9396,2799,false,10
44,0.6158482110660264,6740,2799,false,8
44,0.6158482110660264,1819,2799,false,10
44,0.6158482110660264,8068,2799,false,9
44,0.6158482110660264,1015,2799,false,7
44,0.6158482110660264,1174,2799,false,9
44,0.6158482110660264,6021,2799,false,9
44,0.6158482110660264,4202,2799,false,8
44,0.6158482110660264,1593,2799,false,10
44,0.6158482110660264,5056,2799,false,8
44,0.6158482110660264,439,2799,false,5
44,0.6158482110660264,7554,2799,false,10
44,0.6158482110660264,4637,2799,false,10
44,0.6158482110660264,3030,2799,false,10
44,0.6158482110660264,1459,2799,false,8
44,0.6158482110660264,6450,2799,false,10
44,0.6158482110660264,2842,2799,false,9
44,0.6158482110660264,3153,2799,false,9
44,0.6158482110660264,3345,2799,false,9
44,0.6158482110660264,1897,2799,false,9
44,0.6158482110660264,9909,2799,false,10
44,0.6158482110660264,999,2799,false,9
44,0.6158482110660264,5124,2799,false,9
44,0.6158482110660264,4382,2799,false,10
44,0.6158482110660264,1044,2799,false,10
44,0.6158482110660264,4833,2799,false,9
44,0.6158482110660264,2877,2799,false,9
44,0.6158482110660264,735,2799,false,10
44,0.6158482110660264,727,2799,false,10
44,0.6158482110660264,6981,2799,false,9
44,0.6158482110660264,9209,2799,false,10
44,0.6158482110660264,4974,2799,false,10
44,0.6158482110660264,7152,2799,false,10
44,0.6158482110660264,7367,2799,false,10
44,0.6158482110660264,1700,2799,false,9
44,0.6158482110660264,7301,2799,false,10
44,0.6158482110660264,7096,2799,false,9
44,0.6158482110660264,1364,2799,false,10
44,0.6158482110660264,6297,2799,false,10
44,0.6158482110660264,8475,2799,false,10
44,0.6158482110660264,6624,2799,false,10
44,0.6158482110660264,4956,2799,false,10
44,0.6158482110660264,957,2799,false,10
44,0.6158482110660264,4621,2799,false,10
44,0.6158482110660264,6862,2799,false,9
44,0.6158482110660264,3541,2799,false,9
44,0.6158482110660264,333,2799,false,10
44,0.6158482110660264,175,2799,false,7
44,0.6158482110660264,7718,2799,false,10
44,0.6158482110660264,9862,2799,false,10
44,0.8858667904100825,8018,2799,false,10
44,0.8858667904100825,1757,2799,false,10
44,0.8858667904100825,1742,2799,false,8
44,0.8858667904100825,8199,2799,false,6
44,0.8858667904100825,9815,2799,false,10
44,0.8858667904100825,7907,2799,false,10
44,0.8858667904100825,7248,2799,false,9
44,0.8858667904100825,1504,2799,false,10
44,0.8858667904100825,5393,2799,false,10
44,0.8858667904100825,9477,2799,false,10
44,0.8858667904100825,1052,2799,false,10
44,0.8858667904100825,7092,2799,false,8
44,0.8858667904100825,1393,2799,false,6
44,0.8858667904100825,1738,2799,false,9
44,0.8858667904100825,9073,2799,false,10
44,0.8858667904100825,9036,2799,false,10
44,0.8858667904100825,2396,2799,false,9
44,0.8858667904100825,5323,2799,false,10
44,0.8858667904100825,8218,2799,false,10
44,0.8858667904100825,7019,2799,false,9
44,0.8858667904100825,9885,2799,false,9
44,0.8858667904100825,7445,2799,false,10
44,0.8858667904100825,2336,2799,false,8
44,0.8858667904100825,7353,2799,false,10
44,0.8858667904100825,4001,2799,false,10
44,0.8858667904100825,9054,2799,false,10
44,0.8858667904100825,7823,2799,false,10
44,0.8858667904100825,3895,2799,false,10
44,0.8858667904100825,9658,2799,false,9
44,0.8858667904100825,6220,2799,false,10
44,0.8858667904100825,506,2799,false,10
44,0.8858667904100825,188,2799,false,10
44,0.8858667904100825,401,2799,false,10
44,0.8858667904100825,1163,2799,false,10
44,0.8858667904100825,7859,2799,false,10
44,0.8858667904100825,1122,2799,false,10
44,0.8858667904100825,8009,2799,false,8
44,0.8858667904100825,1592,2799,false,10
44,0.8858667904100825,6501,2799,false,10
44,0.8858667904100825,9600,2799,false,10
44,0.8858667904100825,3500,2799,false,10
44,0.8858667904100825,2946,2799,false,10
44,0.8858667904100825,7093,2799,false,10
44,0.8858667904100825,778,2799,false,10
44,0.8858667904100825,5433,2799,false,10
44,0.8858667904100825,1307,2799,false,10
44,0.8858667904100825,7894,2799,false,5
44,0.8858667904100825,7692,2799,false,10
44,0.8858667904100825,2777,2799,false,10
44,0.8858667904100825,7743,2799,false,9
44,0.8858667904100825,9396,2799,false,10
44,0.8858667904100825,6740,2799,false,8
44,0.8858667904100825,1819,2799,false,10
44,0.8858667904100825,8068,2799,false,9
44,0.8858667904100825,1015,2799,false,9
44,0.8858667904100825,1174,2799,false,9
44,0.8858667904100825,6021,2799,false,8
44,0.8858667904100825,4202,2799,false,9
44,0.8858667904100825,1593,2799,false,10
44,0.8858667904100825,5056,2799,false,9
44,0.8858667904100825,439,2799,false,9
44,0.8858667904100825,7554,2799,false,10
44,0.8858667904100825,4637,2799,false,10
44,0.8858667904100825,3030,2799,false,10
44,0.8858667904100825,1459,2799,false,9
44,0.8858667904100825,6450,2799,false,10
44,0.8858667904100825,2842,2799,false,8
44,0.8858667904100825,3153,2799,false,10
44,0.8858667904100825,3345,2799,false,10
44,0.8858667904100825,1897,2799,false,8
44,0.8858667904100825,9909,2799,false,10
44,0.8858667904100825,999,2799,false,10
44,0.8858667904100825,5124,2799,false,8
44,0.8858667904100825,4382,2799,false,10
44,0.8858667904100825,1044,2799,false,10
44,0.8858667904100825,4833,2799,false,8
44,0.8858667904100825,2877,2799,false,10
44,0.8858667904100825,735,2799,false,10
44,0.8858667904100825,727,2799,false,10
44,0.8858667904100825,6981,2799,false,7
44,0.8858667904100825,9209,2799,false,10
44,0.8858667904100825,4974,2799,false,10
44,0.8858667904100825,7152,2799,false,10
44,0.8858667904100825,7367,2799,false,10
44,0.8858667904100825,1700,2799,false,9
44,0.8858667904100825,7301,2799,false,10
44,0.8858667904100825,7096,2799,false,10
44,0.8858667904100825,1364,2799,false,10
44,0.8858667904100825,6297,2799,false,10
44,0.8858667904100825,8475,2799,false,10
44,0.8858667904100825,6624,2799,false,9
44,0.8858667904100825,4956,2799,false,10
44,0.8858667904100825,957,2799,false,10
44,0.8858667904100825,4621,2799,false,10
44,0.8858667904100825,6862,2799,false,10
44,0.8858667904100825,3541,2799,false,8
44,0.8858667904100825,333,2799,false,10
44,0.8858667904100825,175,2799,false,9
44,0.8858667904100825,7718,2799,false,10
44,0.8858667904100825,9862,2799,false,10
44,1.2742749857031335,8018,2799,false,9
44,1.2742749857031335,1757,2799,false,10
44,1.2742749857031335,1742,2799,false,6
44,1.2742749857031335,8199,2799,false,9
44,1.2742749857031335,9815,2799,false,9
44,1.2742749857031335,7907,2799,false,10
44,1.2742749857031335,7248,2799,false,9
44,1.2742749857031335,1504,7992,false,10
44,1.2742749857031335,5393,3655,false,10
44,1.2742749857031335,9477,2799,false,9
44,1.2742749857031335,1052,2799,false,10
44,1.2742749857031335,7092,2799,false,8
44,1.2742749857031335,1393,2799,false,9
44,1.2742749857031335,1738,2799,false,10
44,1.2742749857031335,9073,7992,false,10
44,1.2742749857031335,9036,2799,false,10
44,1.2742749857031335,2396,2799,false,8
44,1.2742749857031335,5323,7992,false,10
44,1.2742749857031335,8218,2799,false,10
44,1.2742749857031335,7019,2799,false,6
44,1.2742749857031335,9885,2799,false,8
44,1.2742749857031335,7445,3655,false,10
44,1.2742749857031335,2336,2799,false,9
44,1.2742749857031335,7353,2799,false,9
44,1.2742749857031335,4001,2799,false,10
44,1.2742749857031335,9054,2799,false,9
44,1.2742749857031335,7823,2799,false,10
44,1.2742749857031335,3895,2799,false,9
44,1.2742749857031335,9658,2799,false,7
44,1.2742749857031335,6220,3655,false,10
44,1.2742749857031335,506,2799,false,10
44,1.2742749857031335,188,2799,false,10
44,1.2742749857031335,401,2799,false,10
44,1.2742749857031335,1163,3655,false,10
44,1.2742749857031335,7859,2799,false,9
44,1.2742749857031335,1122,2799,false,10
44,1.2742749857031335,8009,2799,false,9
44,1.2742749857031335,1592,2799,false,10
44,1.2742749857031335,6501,2799,false,9
44,1.2742749857031335,9600,2799,false,9
44,1.2742749857031335,3500,2799,false,10
44,1.2742749857031335,2946,2799,false,10
44,1.2742749857031335,7093,2799,false,10
44,1.2742749857031335,778,2799,false,10
44,1.2742749857031335,5433,7992,false,10
44,1.2742749857031335,1307,2799,false,10
44,1.2742749857031335,7894,2799,false,9
44,1.2742749857031335,7692,2799,false,9
44,1.2742749857031335,2777,2799,false,10
44,1.2742749857031335,7743,2799,false,9
44,1.2742749857031335,9396,3655,false,10
44,1.2742749857031335,6740,2799,false,9
44,1.2742749857031335,1819,6435,false,10
44,1.2742749857031335,8068,2799,false,7
44,1.2742749857031335,1015,2799,false,10
44,1.2742749857031335,1174,2799,false,7
44,1.2742749857031335,6021,2799,false,7
44,1.2742749857031335,4202,2799,false,10
44,1.2742749857031335,1593,2799,false,10
44,1.2742749857031335,5056,2799,false,10
44,1.2742749857031335,439,2799,false,9
44,1.2742749857031335,7554,3655,false,10
44,1.2742749857031335,4637,2799,false,10
44,1.2742749857031335,3030,2799,false,10
44,1.2742749857031335,1459,2799,false,10
44,1.2742749857031335,6450,2799,false,9
44,1.2742749857031335,2842,2799,false,7
44,1.2742749857031335,3153,2799,false,10
44,1.2742749857031335,3345,2799,false,10
44,1.2742749857031335,1897,2799,false,7
44,1.2742749857031335,9909,2799,false,9
44,1.2742749857031335,999,2799,false,10
44,1.2742749857031335,5124,2799,false,7
44,1.2742749857031335,4382,2799,false,9
44,1.2742749857031335,1044,2799,false,9
44,1.2742749857031335,4833,2799,false,8
44,1.2742749857031335,2877,2799,false,10
44,1.2742749857031335,735,2799,false,10
44,1.2742749857031335,727,2799,false,10
44,1.2742749857031335,6981,2799,false,8
44,1.2742749857031335,9209,2799,false,9
44,1.2742749857031335,4974,2799,false,9
44,1.2742749857031335,7152,7992,false,10
44,1.2742749857031335,7367,6435,false,10
44,1.2742749857031335,1700,2799,false,6
44,1.2742749857031335,7301,2799,false,9
44,1.2742749857031335,7096,2799,false,10
44,1.2742749857031335,1364,2799,false,10
44,1.2742749857031335,6297,2799,false,9
44,1.2742749857031335,8475,2799,false,10
44,1.2742749857031335,6624,2799,false,9
44,1.2742749857031335,4956,4838,false,10
44,1.2742749857031335,957,4643,false,10
44,1.2742749857031335,4621,7992,false,10
44,1.2742749857031335,6862,2799,false,10
44,1.2742749857031335,3541,2799,false,8
44,1.2742749857031335,333,2799,false,9
44,1.2742749857031335,175,2799,false,9
44,1.2742749857031335,7718,7992,false,10
44,1.2742749857031335,9862,7992,false,10
44,1.8329807108324356,8018,6157,false,9
44,1.8329807108324356,1757,6157,false,10
44,1.8329807108324356,1742,6157,false,9
44,1.8329807108324356,8199,6157,false,9
44,1.8329807108324356,9815,6157,false,9
44,1.8329807108324356,7907,6157,false,10
44,1.8329807108324356,7248,6157,false,8
44,1.8329807108324356,1504,5214,false,10
44,1.8329807108324356,5393,5214,false,10
44,1.8329807108324356,9477,6157,false,9
44,1.8329807108324356,1052,6157,false,10
44,1.8329807108324356,7092,6157,false,9
44,1.8329807108324356,1393,6157,false,9
44,1.8329807108324356,1738,6157,false,10
44,1.8329807108324356,9073,5214,false,10
44,1.8329807108324356,9036,5214,false,10
44,1.8329807108324356,2396,6157,false,6
44,1.8329807108324356,5323,5214,false,10
44,1.8329807108324356,8218,5214,false,10
44,1.8329807108324356,7019,6157,false,9
44,1.8329807108324356,9885,6157,false,6
44,1.8329807108324356,7445,5214,false,10
44,1.8329807108324356,2336,6157,false,10
44,1.8329807108324356,7353,6157,false,9
44,1.8329807108324356,4001,6157,false,10
44,1.8329807108324356,9054,6157,false,9
44,1.8329807108324356,7823,5214,false,10
44,1.8329807108324356,3895,6157,false,9
44,1.8329807108324356,9658,6157,false,8
44,1.8329807108324356,6220,5214,false,10
44,1.8329807108324356,506,6157,false,10
44,1.8329807108324356,188,6157,false,10
44,1.8329807108324356,401,6157,false,10
44,1.8329807108324356,1163,5214,false,10
44,1.8329807108324356,7859,6157,false,9
44,1.8329807108324356,1122,6157,false,10
44,1.8329807108324356,8009,6157,false,10
44,1.8329807108324356,1592,6157,false,10
44,1.8329807108324356,6501,6157,false,9
44,1.8329807108324356,9600,6157,false,9
44,1.8329807108324356,3500,6157,false,10
44,1.8329807108324356,2946,6157,false,10
44,1.8329807108324356,7093,3655,false,10
44,1.8329807108324356,778,5214,false,10
44,1.8329807108324356,5433,5214,false,10
44,1.8329807108324356,1307,6157,false,10
44,1.8329807108324356,7894,6157,false,9
44,1.8329807108324356,7692,6157,false,9
44,1.8329807108324356,2777,6157,false,10
44,1.8329807108324356,7743,6157,false,7
44,1.8329807108324356,9396,5214,false,10
44,1.8329807108324356,6740,6157,false,10
44,1.8329807108324356,1819,5214,false,10
44,1.8329807108324356,8068,6157,false,8
44,1.8329807108324356,1015,6157,false,10
44,1.8329807108324356,1174,6157,false,8
44,1.8329807108324356,6021,6157,false,9
44,1.8329807108324356,4202,6157,false,10
44,1.8329807108324356,1593,6157,false,10
44,1.8329807108324356,5056,6157,false,10
44,1.8329807108324356,439,6157,false,10
44,1.8329807108324356,7554,5214,false,10
44,1.8329807108324356,4637,6157,false,10
44,1.8329807108324356,3030,7992,false,10
44,1.8329807108324356,1459,6157,false,10
44,1.8329807108324356,6450,6157,false,9
44,1.8329807108324356,2842,6157,false,9
44,1.8329807108324356,3153,6157,false,10
44,1.8329807108324356,3345,6157,false,10
44,1.8329807108324356,1897,6157,false,9
44,1.8329807108324356,9909,6157,false,9
44,1.8329807108324356,999,6157,false,10
44,1.8329807108324356,5124,6157,false,9
44,1.8329807108324356,4382,6157,false,9
44,1.8329807108324356,1044,6157,false,9
44,1.8329807108324356,4833,6157,false,9
44,1.8329807108324356,2877,6157,false,10
44,1.8329807108324356,735,6157,false,10
44,1.8329807108324356,727,6157,false,10
44,1.8329807108324356,6981,6157,false,9
44,1.8329807108324356,9209,6157,false,9
44,1.8329807108324356,4974,6157,false,9
44,1.8329807108324356,7152,5214,false,10
44,1.8329807108324356,7367,5214,false,10
44,1.8329807108324356,1700,6157,false,9
44,1.8329807108324356,7301,6157,false,9
44,1.8329807108324356,7096,6157,false,10
44,1.8329807108324356,1364,6157,false,10
44,1.8329807108324356,6297,6157,false,9
44,1.8329807108324356,8475,5214,false,10
44,1.8329807108324356,6624,6157,false,7
44,1.8329807108324356,4956,5214,false,10
44,1.8329807108324356,957,5214,false,7
44,1.8329807108324356,4621,5214,false,10
44,1.8329807108324356,6862,6157,false,10
44,1.8329807108324356,3541,6157,false,9
44,1.8329807108324356,333,6157,false,9
44,1.8329807108324356,175,6157,false,10
44,1.8329807108324356,7718,5214,false,10
44,1.8329807108324356,9862,5214,false,10
44,2.636650898730358,8018,6157,false,9
44,2.636650898730358,1757,6157,false,10
44,2.636650898730358,1742,6157,false,9
44,2.636650898730358,8199,6157,false,10
44,2.636650898730358,9815,6157,false,9
44,2.636650898730358,7907,6157,false,10
44,2.636650898730358,7248,6157,false,8
44,2.636650898730358,1504,8625,false,10
44,2.636650898730358,5393,8625,false,10
44,2.636650898730358,9477,6157,false,9
44,2.636650898730358,1052,2799,false,10
44,2.636650898730358,7092,6157,false,9
44,2.636650898730358,1393,6157,false,10
44,2.636650898730358,1738,6157,false,10
44,2.636650898730358,9073,8625,false,10
44,2.636650898730358,9036,8625,false,10
44,2.636650898730358,2396,6157,false,8
44,2.636650898730358,5323,8625,false,10
44,2.636650898730358,8218,8625,false,10
44,2.636650898730358,7019,6157,false,9
44,2.636650898730358,9885,6157,false,8
44,2.636650898730358,7445,8625,false,10
44,2.636650898730358,2336,6157,false,10
44,2.636650898730358,7353,6157,false,8
44,2.636650898730358,4001,6157,false,10
44,2.636650898730358,9054,6157,false,8
44,2.636650898730358,7823,8625,false,10
44,2.636650898730358,3895,6157,false,9
44,2.636650898730358,9658,6157,false,9
44,2.636650898730358,6220,8625,false,10
44,2.636650898730358,506,6157,false,10
44,2.636650898730358,188,6157,false,10
44,2.636650898730358,401,6157,false,10
44,2.636650898730358,1163,8625,false,10
44,2.636650898730358,7859,6157,false,9
44,2.636650898730358,1122,6157,false,10
44,2.636650898730358,8009,6157,false,10
44,2.636650898730358,1592,6157,false,10
44,2.636650898730358,6501,6157,false,9
44,2.636650898730358,9600,6157,false,9
44,2.636650898730358,3500,6157,false,10
44,2.636650898730358,2946,6157,false,10
44,2.636650898730358,7093,5214,false,10
44,2.636650898730358,778,8625,false,10
44,2.636650898730358,5433,8625,false,10
44,2.636650898730358,1307,6157,false,10
44,2.636650898730358,7894,6157,false,10
44,2.636650898730358,7692,6157,false,9
44,2.636650898730358,2777,6157,false,10
44,2.636650898730358,7743,6157,false,8
44,2.636650898730358,9396,8625,false,10
44,2.636650898730358,6740,6157,false,10
44,2.636650898730358,1819,8625,false,10
44,2.636650898730358,8068,6157,false,9
44,2.636650898730358,1015,6157,false,10
44,2.636650898730358,1174,6157,false,9
44,2.636650898730358,6021,6157,false,9
44,2.636650898730358,4202,6157,false,10
44,2.636650898730358,1593,6157,false,10
44,2.636650898730358,5056,6157,false,10
44,2.636650898730358,439,6157,false,10
44,2.636650898730358,7554,8625,false,10
44,2.636650898730358,4637,6157,false,10
44,2.636650898730358,3030,5214,false,10
44,2.636650898730358,1459,6157,false,10
44,2.636650898730358,6450,6157,false,9
44,2.636650898730358,2842,6157,false,9
44,2.636650898730358,3153,6157,false,10
44,2.636650898730358,3345,6157,false,10
44,2.636650898730358,1897,6157,false,9
44,2.636650898730358,9909,6157,false,9
44,2.636650898730358,999,6157,false,10
44,2.636650898730358,5124,6157,false,9
44,2.636650898730358,4382,6157,false,9
44,2.636650898730358,1044,6157,false,8
44,2.636650898730358,4833,6157,false,9
44,2.636650898730358,2877,6157,false,10
44,2.636650898730358,735,6157,false,10
44,2.636650898730358,727,6157,false,10
44,2.636650898730358,6981,6157,false,9
44,2.636650898730358,9209,6157,false,9
44,2.636650898730358,4974,6157,false,9
44,2.636650898730358,7152,8625,false,10
44,2.636650898730358,7367,8625,false,10
44,2.636650898730358,1700,6157,false,9
44,2.636650898730358,7301,6157,false,8
44,2.636650898730358,7096,6157,false,10
44,2.636650898730358,1364,6157,false,10
44,2.636650898730358,6297,6157,false,9
44,2.636650898730358,8475,8625,false,10
44,2.636650898730358,6624,6157,false,8
44,2.636650898730358,4956,8625,false,10
44,2.636650898730358,957,8625,false,10
44,2.636650898730358,4621,8625,false,10
44,2.636650898730358,6862,6157,false,10
44,2.636650898730358,3541,6157,false,9
44,2.636650898730358,333,6157,false,8
44,2.636650898730358,175,6157,false,10
44,2.636650898730358,7718,8625,false,10
44,2.636650898730358,9862,8625,false,10
44,3.79269019073225,8018,6157,false,8
44,3.79269019073225,1757,6157,false,10
44,3.79269019073225,1742,6157,false,9
44,3.79269019073225,8199,6157,false,9
44,3.79269019073225,9815,6157,false,8
44,3.79269019073225,7907,6157,false,10
44,3.79269019073225,7248,6157,false,8
44,3.79269019073225,1504,8625,false,10
44,3.79269019073225,5393,8625,false,10
44,3.79269019073225,9477,6157,false,8
44,3.79269019073225,1052,7992,false,10
44,3.79269019073225,7092,6157,false,9
44,3.79269019073225,1393,6157,false,9
44,3.79269019073225,1738,6157,false,10
44,3.79269019073225,9073,8625,false,10
44,3.79269019073225,9036,8625,false,10
44,3.79269019073225,2396,6157,false,8
44,3.79269019073225,5323,8625,false,10
44,3.79269019073225,8218,8625,false,10
44,3.79269019073225,7019,6157,false,9
44,3.79269019073225,9885,6157,false,8
44,3.79269019073225,7445,8625,false,10
44,3.79269019073225,2336,6157,false,9
44,3.79269019073225,7353,6157,false,8
44,3.79269019073225,4001,6157,false,10
44,3.79269019073225,9054,6157,false,7
44,3.79269019073225,7823,8625,false,10
44,3.79269019073225,3895,6157,false,8
44,3.79269019073225,9658,6157,false,9
44,3.79269019073225,6220,8625,false,10
44,3.79269019073225,506,6157,false,10
44,3.79269019073225,188,6157,false,10
44,3.79269019073225,401,6157,false,10
44,3.79269019073225,1163,8625,false,10
44,3.79269019073225,7859,6157,false,8
44,3.79269019073225,1122,6157,false,10
44,3.79269019073225,8009,6157,false,9
44,3.79269019073225,1592,6157,false,10
44,3.79269019073225,6501,6157,false,8
44,3.79269019073225,9600,6157,false,7
44,3.79269019073225,3500,6157,false,10
44,3.79269019073225,2946,6157,false,10
44,3.79269019073225,7093,8625,false,10
44,3.79269019073225,778,8625,false,10
44,3.79269019073225,5433,8625,false,10
44,3.79269019073225,1307,6157,false,10
44,3.79269019073225,7894,6157,false,9
44,3.79269019073225,7692,6157,false,8
44,3.79269019073225,2777,6157,false,10
44,3.79269019073225,7743,6157,false,8
44,3.79269019073225,9396,8625,false,10
44,3.79269019073225,6740,6157,false,9
44,3.79269019073225,1819,8625,false,10
44,3.79269019073225,8068,6157,false,9
44,3.79269019073225,1015,6157,false,10
44,3.79269019073225,1174,6157,false,9
44,3.79269019073225,6021,6157,false,9
44,3.79269019073225,4202,6157,false,10
44,3.79269019073225,1593,6157,false,10
44,3.79269019073225,5056,6157,false,10
44,3.79269019073225,439,6157,false,10
44,3.79269019073225,7554,8625,false,10
44,3.79269019073225,4637,6157,false,10
44,3.79269019073225,3030,8625,false,10
44,3.79269019073225,1459,6157,false,10
44,3.79269019073225,6450,6157,false,7
44,3.79269019073225,2842,6157,false,9
44,3.79269019073225,3153,6157,false,10
44,3.79269019073225,3345,6157,false,10
44,3.79269019073225,1897,6157,false,9
44,3.79269019073225,9909,6157,false,8
44,3.79269019073225,999,6157,false,10
44,3.79269019073225,5124,6157,false,9
44,3.79269019073225,4382,6157,false,8
44,3.79269019073225,1044,6157,false,8
44,3.79269019073225,4833,6157,false,9
44,3.79269019073225,2877,6157,false,10
44,3.79269019073225,735,6157,false,10
44,3.79269019073225,727,2799,false,10
44,3.79269019073225,6981,6157,false,9
44,3.79269019073225,9209,6157,false,8
44,3.79269019073225,4974,6157,false,8
44,3.79269019073225,7152,8625,false,10
44,3.79269019073225,7367,8625,false,10
44,3.79269019073225,1700,6157,false,9
44,3.79269019073225,7301,6157,false,8
44,3.79269019073225,7096,6157,false,10
44,3.79269019073225,1364,6157,false,10
44,3.79269019073225,6297,6157,false,8
44,3.79269019073225,8475,8625,false,10
44,3.79269019073225,6624,6157,false,8
44,3.79269019073225,4956,8625,false,10
44,3.79269019073225,957,8625,false,10
44,3.79269019073225,4621,8625,false,10
44,3.79269019073225,6862,6157,false,10
44,3.79269019073225,3541,6157,false,9
44,3.79269019073225,333,6157,false,8
44,3.79269019073225,175,6157,false,10
44,3.79269019073225,7718,8625,false,10
44,3.79269019073225,9862,8625,false,10
44,5.455594781168517,8018,6157,false,8
44,5.455594781168517,1757,6157,false,10
44,5.455594781168517,1742,6157,false,9
44,5.455594781168517,8199,6157,false,9
44,5.455594781168517,9815,6157,false,8
44,5.455594781168517,7907,6157,false,10
44,5.455594781168517,7248,6157,false,8
44,5.455594781168517,1504,9116,false,10
44,5.455594781168517,5393,9116,false,10
44,5.455594781168517,9477,6157,false,8
44,5.455594781168517,1052,7992,false,10
44,5.455594781168517,7092,6157,false,9
44,5.455594781168517,1393,6157,false,9
44,5.455594781168517,1738,6157,false,10
44,5.455594781168517,9073,9116,false,10
44,5.455594781168517,9036,9116,false,10
44,5.455594781168517,2396,6157,false,8
44,5.455594781168517,5323,9116,false,10
44,5.455594781168517,8218,9116,false,10
44,5.455594781168517,7019,6157,false,8
44,5.455594781168517,9885,6157,false,8
44,5.455594781168517,7445,9116,false,10
44,5.455594781168517,2336,6157,false,9
44,5.455594781168517,7353,6157,false,8
44,5.455594781168517,4001,6157,false,10
44,5.455594781168517,9054,6157,false,8
44,5.455594781168517,7823,9116,false,10
44,5.455594781168517,3895,6157,false,8
44,5.455594781168517,9658,6157,false,9
44,5.455594781168517,6220,9116,false,10
44,5.455594781168517,506,6157,false,10
44,5.455594781168517,188,6157,false,10
44,5.455594781168517,401,6157,false,10
44,5.455594781168517,1163,9116,false,10
44,5.455594781168517,7859,6157,false,8
44,5.455594781168517,1122,6157,false,10
44,5.455594781168517,8009,6157,false,9
44,5.455594781168517,1592,6157,false,10
44,5.455594781168517,6501,6157,false,8
44,5.455594781168517,9600,6157,false,8
44,5.455594781168517,3500,6157,false,10
44,5.455594781168517,2946,6157,false,10
44,5.455594781168517,7093,4678,false,10
44,5.455594781168517,778,9116,false,10
44,5.455594781168517,5433,9116,false,10
44,5.455594781168517,1307,6157,false,10
44,5.455594781168517,7894,6157,false,9
44,5.455594781168517,7692,6157,false,8
44,5.455594781168517,2777,6157,false,10
44,5.455594781168517,7743,6157,false,9
44,5.455594781168517,9396,9116,false,9
44,5.455594781168517,6740,6157,false,9
44,5.455594781168517,1819,9116,false,10
44,5.455594781168517,8068,6157,false,8
44,5.455594781168517,1015,6157,false,10
44,5.455594781168517,1174,6157,false,9
44,5.455594781168517,6021,6157,false,9
44,5.455594781168517,4202,6157,false,10
44,5.455594781168517,1593,6157,false,10
44,5.455594781168517,5056,6157,false,9
44,5.455594781168517,439,6157,false,9
44,5.455594781168517,7554,9116,false,10
44,5.455594781168517,4637,6157,false,10
44,5.455594781168517,3030,5214,false,10
44,5.455594781168517,1459,6157,false,10
44,5.455594781168517,6450,6157,false,8
44,5.455594781168517,2842,6157,false,9
44,5.455594781168517,3153,6157,false,10
44,5.455594781168517,3345,6157,false,10
